timestamp,elapsed_time_s,moving_elapsed_time_s,elapsed_time_min_sec,lap_number,lap_nature,elapsed_time_in_lap_s,distance,speed_kmh,heart_rate,cadence_step_per_min,stance_time,stance_time_balance,stance_time_percent,step_length,vertical_oscillation,vertical_ratio,altitude,temperature
2025-09-11 17:30:57,3354.0,2537.0,42:17,22,Intensity,26.0,8006.4,20.79,179,190,186,48.62,29.75,1822,93.7,4.87,38,24
2025-09-11 17:30:59,3356.0,2539.0,42:19,22,Intensity,28.0,8016.8,20.76,180,190,186,48.62,29.75,1801,92.7,4.87,38,24
2025-09-11 17:31:00,3357.0,2540.0,42:20,22,Intensity,29.0,8022.02,20.76,181,190,187,48.62,29.75,1806,92.7,4.87,38,24
2025-09-11 17:31:02,3359.0,2542.0,42:22,22,Intensity,31.0,8032.96,20.56,182,190,188,48.62,30.0,1770,92.7,4.96,38,24
2025-09-11 17:31:04,3361.0,2544.0,42:24,22,Intensity,33.0,8044.21,20.46,183,190,189,48.71,30.0,1776,93.7,4.96,38,24
2025-09-11 17:31:06,3363.0,2546.0,42:26,22,Intensity,35.0,8054.97,20.42,184,190,190,48.71,30.25,1780,94.5,4.96,38,24
2025-09-11 17:31:08,3365.0,2548.0,42:28,23,Recovery,0.0,8066.31,20.42,185,188,191,48.71,30.0,1787,92.7,4.87,38,24
2025-09-11 17:31:11,3368.0,2551.0,42:31,23,Recovery,3.0,8079.45,20.32,185,164,243,48.71,32.5,2092,123.0,5.34,39,24
2025-09-11 17:31:12,3369.0,2552.0,42:32,23,Recovery,4.0,8082.62,20.29,185,160,264,48.71,35.0,2041,118.0,5.34,39,24
2025-09-11 17:31:13,3370.0,2553.0,42:33,23,Recovery,5.0,8084.85,20.15,185,158,283,48.71,35.25,1627,90.7,5.46,39,24
2025-09-11 17:31:17,3374.0,2557.0,42:37,23,Recovery,9.0,8092.05,7.42,186,144,468,48.0,42.25,966,61.5,5.06,39,24
2025-09-11 17:31:18,3375.0,2558.0,42:38,23,Recovery,10.0,8093.94,6.99,183,146,428,48.0,43.25,796,64.2,5.65,39,24
2025-09-11 17:31:23,3380.0,2563.0,42:43,23,Recovery,15.0,8105.57,7.22,180,156,317,48.0,41.25,840,83.7,10.53,39,24
2025-09-11 17:31:27,3384.0,2567.0,42:47,23,Recovery,19.0,8115.35,8.03,177,160,300,47.96,40.25,830,89.7,10.71,38,24
2025-09-11 17:31:30,3387.0,2570.0,42:50,23,Recovery,22.0,8123.0,8.43,176,162,298,48.31,40.0,885,89.7,10.03,38,24
2025-09-11 17:31:36,3393.0,2576.0,42:56,23,Recovery,28.0,8135.56,8.63,173,158,319,48.4,42.0,868,84.7,9.46,38,24
2025-09-11 17:31:40,3397.0,2580.0,43:00,23,Recovery,32.0,8142.82,8.1,170,158,319,48.53,42.0,772,77.0,9.56,38,24
2025-09-11 17:31:42,3399.0,2582.0,43:02,23,Recovery,34.0,8146.05,7.86,166,158,322,48.78,42.25,767,78.0,9.84,38,24
2025-09-11 17:31:43,3400.0,2583.0,43:03,23,Recovery,35.0,8147.6,7.79,165,156,320,48.68,41.75,766,77.0,9.84,38,24
2025-09-11 17:31:47,3404.0,2587.0,43:07,23,Recovery,39.0,8155.01,7.52,162,154,328,48.68,42.0,744,79.0,10.34,38,24
2025-09-11 17:31:51,3408.0,2591.0,43:11,23,Recovery,43.0,8162.47,7.35,162,154,318,48.68,41.0,758,83.0,10.62,38,24
2025-09-11 17:31:52,3409.0,2592.0,43:12,23,Recovery,44.0,8163.92,7.35,159,154,311,48.53,38.75,841,83.0,10.34,38,24
2025-09-11 17:31:54,3411.0,2594.0,43:14,23,Recovery,46.0,8166.66,7.32,158,146,,,,914,66.2,9.37,37,24
2025-09-11 17:31:56,3413.0,2596.0,43:16,23,Recovery,48.0,8170.09,7.19,158,120,476,48.34,46.25,659,69.2,9.25,37,24
2025-09-11 17:31:57,3414.0,2597.0,43:17,23,Recovery,49.0,8172.06,7.15,158,158,304,48.21,43.25,679,76.0,10.53,37,24
2025-09-11 17:31:59,3416.0,2599.0,43:19,24,Intensity,0.0,8176.19,6.89,158,164,288,48.12,40.5,686,80.0,10.93,37,24
2025-09-11 17:32:02,3419.0,2602.0,43:22,24,Intensity,3.0,8190.29,6.95,160,184,209,48.31,32.0,987,100.5,12.59,37,24
2025-09-11 17:32:05,3422.0,2605.0,43:25,24,Intensity,6.0,8208.21,15.58,165,190,192,48.43,30.5,1722,93.7,7.31,37,24
2025-09-11 17:32:06,3423.0,2606.0,43:26,24,Intensity,7.0,8214.36,19.99,167,192,186,48.43,29.75,1676,92.7,6.71,38,24
2025-09-11 17:32:07,3424.0,2607.0,43:27,24,Intensity,8.0,8220.28,20.42,167,192,184,48.53,29.5,1719,91.7,6.12,38,24
2025-09-11 17:32:08,3425.0,2608.0,43:28,24,Intensity,9.0,8226.23,21.1,167,194,179,48.62,29.0,1724,91.7,5.84,38,24
2025-09-11 17:32:10,3427.0,2610.0,43:30,24,Intensity,11.0,8237.75,21.1,169,194,176,48.71,28.75,1746,89.7,5.25,38,24
2025-09-11 17:32:11,3428.0,2611.0,43:31,24,Intensity,12.0,8243.77,21.03,170,196,175,48.81,28.75,1744,89.7,5.15,38,24
2025-09-11 17:32:12,3429.0,2612.0,43:32,24,Intensity,13.0,8250.06,21.0,170,196,176,48.81,29.0,1743,88.7,4.96,38,24
2025-09-11 17:32:14,3431.0,2614.0,43:34,24,Intensity,15.0,8262.38,20.93,172,196,174,48.81,28.5,1769,87.7,4.78,38,24
2025-09-11 17:32:15,3432.0,2615.0,43:35,24,Intensity,16.0,8268.41,20.93,173,196,174,48.68,28.75,1763,87.7,4.78,38,24
2025-09-11 17:32:16,3433.0,2616.0,43:36,24,Intensity,17.0,8274.45,21.23,174,198,174,48.59,28.75,1783,86.7,4.68,39,24
2025-09-11 17:32:18,3435.0,2618.0,43:38,24,Intensity,19.0,8286.67,21.5,177,198,177,48.59,29.25,1804,87.7,4.68,39,24
2025-09-11 17:32:19,3436.0,2619.0,43:39,24,Intensity,20.0,8292.56,21.53,177,198,180,48.46,29.75,1799,88.7,4.68,39,24
2025-09-11 17:32:20,3437.0,2620.0,43:40,24,Intensity,21.0,8298.38,21.53,179,196,180,48.34,29.75,1816,88.7,4.68,39,24
2025-09-11 17:32:22,3439.0,2622.0,43:42,24,Intensity,23.0,8310.21,21.53,180,196,182,48.34,29.75,1807,87.7,4.68,40,24
2025-09-11 17:32:23,3440.0,2623.0,43:43,24,Intensity,24.0,8316.01,21.5,182,196,183,48.25,30.0,1815,88.7,4.68,40,24
2025-09-11 17:32:27,3444.0,2627.0,43:47,24,Intensity,28.0,8339.43,21.29,184,194,186,48.25,30.25,1802,89.7,4.68,40,24
2025-09-11 17:32:29,3446.0,2629.0,43:49,24,Intensity,30.0,8351.8,21.2,185,194,183,48.15,29.75,1807,89.7,4.68,41,24
2025-09-11 17:32:33,3450.0,2633.0,43:53,24,Intensity,34.0,8375.7,21.26,186,194,187,48.34,30.25,1835,89.7,4.78,39,24
2025-09-11 17:32:34,3451.0,2634.0,43:54,24,Intensity,35.0,8381.17,21.26,186,192,188,48.34,30.25,1846,89.7,4.78,38,24
2025-09-11 17:32:35,3452.0,2635.0,43:55,25,Recovery,0.0,8386.54,21.27,187,190,190,48.34,30.25,1874,92.7,4.78,38,24
2025-09-11 17:32:37,3454.0,2637.0,43:57,25,Recovery,2.0,8394.98,21.32,187,172,215,48.34,31.0,2139,130.7,5.15,38,24
2025-09-11 17:32:38,3455.0,2638.0,43:58,25,Recovery,3.0,8397.7,21.28,187,168,224,48.65,31.5,2126,126.7,5.15,37,24
2025-09-11 17:32:43,3460.0,2643.0,44:03,25,Recovery,8.0,8403.38,7.58,188,108,503,51.25,44.75,747,55.5,6.62,37,24
2025-09-11 17:32:44,3461.0,2644.0,44:04,25,Recovery,9.0,8404.08,5.76,186,108,529,50.96,50.0,614,52.5,7.31,37,24
2025-09-11 17:32:46,3463.0,2646.0,44:06,25,Recovery,11.0,8405.96,3.64,186,110,458,51.5,45.0,391,55.5,18.34,37,24
2025-09-11 17:32:48,3465.0,2648.0,44:08,25,Recovery,13.0,8408.63,3.74,184,156,333,50.09,44.0,407,76.0,18.93,37,24
2025-09-11 17:32:52,3469.0,2652.0,44:12,25,Recovery,17.0,8416.46,5.76,181,158,313,49.34,41.5,735,80.0,12.78,37,24
2025-09-11 17:32:55,3472.0,2655.0,44:15,25,Recovery,20.0,8423.05,7.03,180,158,314,48.96,41.5,795,83.7,11.31,37,24
2025-09-11 17:32:59,3476.0,2659.0,44:19,25,Recovery,24.0,8432.19,7.66,177,162,305,48.53,41.0,801,82.0,10.34,37,24
2025-09-11 17:33:01,3478.0,2661.0,44:21,25,Recovery,26.0,8436.95,7.73,176,164,298,48.65,40.5,804,82.0,10.25,36,24
2025-09-11 17:33:02,3479.0,2662.0,44:22,25,Recovery,27.0,8439.57,7.76,176,164,294,48.65,40.25,810,83.0,10.25,36,24
2025-09-11 17:33:04,3481.0,2664.0,44:24,25,Recovery,29.0,8444.83,7.86,173,164,293,48.53,40.25,842,83.7,9.93,36,24
2025-09-11 17:33:07,3484.0,2667.0,44:27,25,Recovery,32.0,8452.91,8.1,170,166,290,48.53,40.25,877,82.0,9.46,36,24
2025-09-11 17:33:09,3486.0,2669.0,44:29,25,Recovery,34.0,8458.65,8.3,171,166,288,48.53,40.0,905,86.7,9.46,36,24
2025-09-11 17:33:15,3492.0,2675.0,44:35,25,Recovery,40.0,8475.84,8.67,167,166,284,48.25,39.5,947,86.7,9.15,36,24
2025-09-11 17:33:16,3493.0,2676.0,44:36,25,Recovery,41.0,8478.43,8.73,165,166,286,48.25,39.25,969,88.7,9.06,36,24
2025-09-11 17:33:22,3499.0,2682.0,44:42,25,Recovery,47.0,8490.86,8.94,164,126,703,48.31,41.0,1645,59.5,6.62,37,24
2025-09-11 17:33:23,3500.0,2683.0,44:43,25,Recovery,48.0,8492.04,8.9,166,124,703,48.31,40.75,1645,59.5,6.62,37,24
2025-09-11 17:33:25,3502.0,2685.0,44:45,26,Intensity,0.0,8494.63,8.77,165,122,503,47.81,41.5,687,79.0,7.12,37,24
2025-09-11 17:33:27,3504.0,2687.0,44:47,26,Intensity,2.0,8503.15,7.76,165,188,207,47.53,32.75,458,107.2,22.65,37,24
2025-09-11 17:33:30,3507.0,2690.0,44:50,26,Intensity,5.0,8521.42,9.61,169,198,184,48.18,30.25,1749,92.7,5.46,37,24
2025-09-11 17:33:31,3508.0,2691.0,44:51,26,Intensity,6.0,8527.42,19.21,170,198,182,48.31,30.0,1884,92.7,5.15,36,24
2025-09-11 17:33:35,3512.0,2695.0,44:55,26,Intensity,10.0,8552.27,22.31,171,196,180,48.71,29.5,1881,88.7,4.56,36,24
2025-09-11 17:33:37,3514.0,2697.0,44:57,26,Intensity,12.0,8563.97,22.31,173,198,183,48.71,30.0,1851,88.7,4.68,37,24
2025-09-11 17:33:40,3517.0,2700.0,45:00,26,Intensity,15.0,8581.22,21.16,176,196,185,48.71,30.25,1833,91.7,4.68,37,24
2025-09-11 17:33:43,3520.0,2703.0,45:03,26,Intensity,18.0,8599.33,21.16,179,196,182,49.03,29.75,1812,88.7,4.68,37,24
2025-09-11 17:33:44,3521.0,2704.0,45:04,26,Intensity,19.0,8605.5,21.16,180,196,182,49.03,29.75,1807,89.7,4.78,37,24
2025-09-11 17:33:45,3522.0,2705.0,45:05,26,Intensity,20.0,8611.37,21.16,181,196,181,48.9,29.75,1815,90.7,4.78,37,24
2025-09-11 17:33:47,3524.0,2707.0,45:07,26,Intensity,22.0,8622.45,21.43,182,196,183,48.71,29.75,1828,90.7,4.78,38,24
2025-09-11 17:33:48,3525.0,2708.0,45:08,26,Intensity,23.0,8627.91,21.43,183,196,183,48.62,30.0,1823,90.7,4.78,38,24
2025-09-11 17:33:49,3526.0,2709.0,45:09,26,Intensity,24.0,8633.52,21.43,183,196,184,48.62,30.0,1814,90.7,4.78,38,24
2025-09-11 17:33:51,3528.0,2711.0,45:11,26,Intensity,26.0,8645.09,21.23,184,196,184,48.62,30.25,1796,87.7,4.68,38,24
2025-09-11 17:33:52,3529.0,2712.0,45:12,26,Intensity,27.0,8650.96,21.16,185,196,182,48.62,29.75,1792,87.7,4.68,38,24
2025-09-11 17:33:53,3530.0,2713.0,45:13,26,Intensity,28.0,8656.7,21.13,185,196,182,48.53,29.75,1793,88.7,4.68,38,24
2025-09-11 17:33:55,3532.0,2715.0,45:15,26,Intensity,30.0,8668.81,21.06,186,196,183,48.31,29.75,1793,88.7,4.68,38,24
2025-09-11 17:33:56,3533.0,2716.0,45:16,26,Intensity,31.0,8674.89,21.06,186,196,183,48.31,30.0,1791,91.7,4.78,38,24
2025-09-11 17:33:57,3534.0,2717.0,45:17,26,Intensity,32.0,8681.04,21.06,186,196,184,48.43,30.0,1794,91.7,4.78,38,24
2025-09-11 17:33:59,3536.0,2719.0,45:19,26,Intensity,34.0,8693.92,21.06,187,196,184,48.43,30.0,1799,88.7,4.78,38,24
2025-09-11 17:34:00,3537.0,2720.0,45:20,26,Intensity,35.0,8699.9,21.1,187,194,184,48.31,30.0,1829,88.7,4.78,38,24
2025-09-11 17:34:01,3538.0,2721.0,45:21,27,Recovery,0.0,8705.53,21.13,188,194,186,48.31,30.0,2067,89.7,4.68,38,24
2025-09-11 17:34:03,3540.0,2723.0,45:23,27,Recovery,2.0,8715.22,21.2,188,176,211,48.31,31.5,2269,123.0,4.96,38,24
2025-09-11 17:34:04,3541.0,2724.0,45:24,27,Recovery,3.0,8717.46,21.2,188,166,248,48.09,33.75,2117,108.2,4.78,38,24
2025-09-11 17:34:06,3543.0,2726.0,45:26,27,Recovery,5.0,8720.79,21.1,189,0,,,,,,,38,24
2025-09-11 17:34:08,3545.0,2728.0,45:28,27,Recovery,7.0,8724.34,8.36,189,126,371,43.15,50.0,566,81.0,7.9,38,24
2025-09-11 17:34:14,3551.0,2734.0,45:34,27,Recovery,13.0,8738.31,7.56,186,158,307,47.43,40.75,814,81.0,10.25,37,24
2025-09-11 17:34:16,3553.0,2736.0,45:36,27,Recovery,15.0,8743.3,8.23,184,160,305,47.43,41.0,841,82.0,9.93,37,24
2025-09-11 17:34:19,3556.0,2739.0,45:39,27,Recovery,18.0,8750.51,8.47,180,162,305,47.75,41.25,861,82.0,9.56,37,24
2025-09-11 17:34:23,3560.0,2743.0,45:43,27,Recovery,22.0,8759.77,8.57,178,162,300,47.65,40.5,866,82.0,9.37,37,24
2025-09-11 17:34:27,3564.0,2747.0,45:47,27,Recovery,26.0,8769.39,8.5,175,162,301,48.31,40.75,870,84.7,9.46,37,24
2025-09-11 17:34:30,3567.0,2750.0,45:50,27,Recovery,29.0,8777.01,8.53,175,162,297,48.43,40.5,874,83.7,9.37,37,24
2025-09-11 17:34:36,3573.0,2756.0,45:56,27,Recovery,35.0,8791.74,8.77,173,162,300,48.43,40.5,917,86.7,9.25,37,24
2025-09-11 17:34:41,3578.0,2761.0,46:01,27,Recovery,40.0,8803.59,8.8,171,162,301,48.43,40.75,909,84.7,9.15,36,24
2025-09-11 17:34:42,3579.0,2762.0,46:02,27,Recovery,41.0,8806.09,8.8,170,162,296,48.43,40.25,903,83.7,9.06,36,24
2025-09-11 17:34:45,3582.0,2765.0,46:05,27,Recovery,44.0,8812.93,8.8,166,162,299,48.43,40.25,911,83.7,8.78,36,24
2025-09-11 17:34:48,3585.0,2768.0,46:08,27,Recovery,47.0,8816.97,8.77,165,98,500,48.43,40.5,1649,54.5,5.75,36,24
2025-09-11 17:34:49,3586.0,2769.0,46:09,27,Recovery,48.0,8818.0,8.73,166,102,,,,1079,49.7,4.78,36,24
2025-09-11 17:34:50,3587.0,2770.0,46:10,28,Intensity,0.0,8818.94,8.63,166,102,544,48.12,50.0,1079,47.7,4.56,36,24
2025-09-11 17:34:52,3589.0,2772.0,46:12,28,Intensity,2.0,8825.18,6.92,165,194,199,47.62,40.5,684,58.5,16.18,36,24
2025-09-11 17:34:54,3591.0,2774.0,46:14,28,Intensity,4.0,8836.54,6.92,168,194,184,47.9,28.75,1251,98.5,9.06,36,24
2025-09-11 17:34:56,3593.0,2776.0,46:16,28,Intensity,6.0,8848.3,14.11,168,196,175,48.28,28.25,1742,86.7,6.62,36,24
2025-09-11 17:34:57,3594.0,2777.0,46:17,28,Intensity,7.0,8854.02,19.15,168,198,174,48.37,28.25,1720,86.7,6.12,36,24
2025-09-11 17:34:59,3596.0,2779.0,46:19,28,Intensity,9.0,8865.71,21.2,170,200,173,48.9,28.75,1722,86.7,5.25,36,24
2025-09-11 17:35:00,3597.0,2780.0,46:20,28,Intensity,10.0,8871.64,21.2,171,200,172,49.0,28.5,1742,86.7,5.06,36,24
2025-09-11 17:35:01,3598.0,2781.0,46:21,28,Intensity,11.0,8877.82,21.27,171,198,171,49.09,28.5,1758,86.7,4.96,36,24
2025-09-11 17:35:03,3600.0,2783.0,46:23,28,Intensity,13.0,8890.14,21.37,173,200,173,49.31,29.0,1832,86.7,4.78,36,24
2025-09-11 17:35:04,3601.0,2784.0,46:24,28,Intensity,14.0,8896.49,21.73,174,200,175,49.21,29.25,1815,86.7,4.68,36,24
2025-09-11 17:35:06,3603.0,2786.0,46:26,28,Intensity,16.0,8908.32,22.37,174,198,179,49.03,29.75,1853,86.7,4.68,36,24
2025-09-11 17:35:07,3604.0,2787.0,46:27,28,Intensity,17.0,8914.22,22.37,175,198,179,49.03,29.5,1869,89.7,4.56,36,24
2025-09-11 17:35:08,3605.0,2788.0,46:28,28,Intensity,18.0,8919.86,22.37,177,196,182,48.81,29.75,1837,90.7,4.68,37,24
2025-09-11 17:35:10,3607.0,2790.0,46:30,28,Intensity,20.0,8931.11,21.97,179,198,186,48.71,30.5,1835,90.7,4.68,37,24
2025-09-11 17:35:11,3608.0,2791.0,46:31,28,Intensity,21.0,8936.55,21.87,180,196,186,48.84,30.5,1838,89.7,4.68,37,24
2025-09-11 17:35:12,3609.0,2792.0,46:32,28,Intensity,22.0,8942.19,21.6,181,196,187,48.71,30.5,1829,89.7,4.68,37,24
2025-09-11 17:35:15,3612.0,2795.0,46:35,28,Intensity,25.0,8960.11,21.16,184,194,191,48.53,31.0,1811,89.7,4.68,37,24
2025-09-11 17:35:16,3613.0,2796.0,46:36,28,Intensity,26.0,8966.07,21.13,185,194,190,48.53,30.75,1811,89.7,4.68,37,24
2025-09-11 17:35:19,3616.0,2799.0,46:39,28,Intensity,29.0,8984.38,21.26,186,194,186,48.53,30.25,1843,90.7,4.68,37,24
2025-09-11 17:35:21,3618.0,2801.0,46:41,28,Intensity,31.0,8996.34,21.33,187,194,189,48.53,30.5,1852,90.7,4.68,37,24
2025-09-11 17:35:25,3622.0,2805.0,46:45,28,Intensity,35.0,9018.89,21.43,188,194,188,48.43,30.25,1857,87.7,4.46,37,24
2025-09-11 17:35:26,3623.0,2806.0,46:46,29,Recovery,0.0,9024.48,21.43,188,192,190,48.43,30.25,1883,88.7,4.56,37,24
2025-09-11 17:35:27,3624.0,2807.0,46:47,29,Recovery,1.0,9029.18,21.4,188,188,191,48.21,29.75,2246,116.0,4.78,37,24
2025-09-11 17:35:30,3627.0,2810.0,46:50,29,Recovery,4.0,9037.2,21.23,189,162,262,48.12,39.5,2198,118.0,4.87,37,24
2025-09-11 17:35:33,3630.0,2813.0,46:53,29,Recovery,7.0,9040.39,9.37,190,110,,,,962,55.5,4.46,37,24
2025-09-11 17:35:35,3632.0,2815.0,46:55,29,Recovery,9.0,9042.6,5.85,190,106,578,48.12,50.0,827,71.2,6.62,37,24
2025-09-11 17:35:36,3633.0,2816.0,46:56,29,Recovery,10.0,9044.27,4.64,189,114,328,47.87,48.5,488,83.7,16.28,37,24
2025-09-11 17:35:39,3636.0,2819.0,46:59,29,Recovery,13.0,9050.36,5.1,186,160,298,48.09,41.25,755,88.7,13.93,37,24
2025-09-11 17:35:42,3639.0,2822.0,47:02,29,Recovery,16.0,9057.64,7.56,184,160,295,48.31,40.25,870,88.7,11.21,37,24
2025-09-11 17:35:48,3645.0,2828.0,47:08,29,Recovery,22.0,9071.61,8.8,181,162,295,48.65,40.0,887,87.7,9.93,37,24
2025-09-11 17:35:49,3646.0,2829.0,47:09,29,Recovery,23.0,9073.9,8.7,181,162,295,48.65,40.0,886,87.7,9.93,37,24
2025-09-11 17:35:51,3648.0,2831.0,47:11,29,Recovery,25.0,9078.74,8.56,178,162,292,48.75,39.75,863,87.7,9.93,37,24
2025-09-11 17:35:56,3653.0,2836.0,47:16,29,Recovery,30.0,9091.39,8.67,177,164,287,48.87,39.25,884,85.7,9.75,37,24
2025-09-11 17:35:59,3656.0,2839.0,47:19,29,Recovery,33.0,9099.14,8.67,173,164,288,48.78,39.25,898,86.7,9.56,37,24
2025-09-11 17:36:03,3660.0,2843.0,47:23,29,Recovery,37.0,9108.77,8.73,172,160,297,48.75,39.5,916,87.7,9.46,37,24
2025-09-11 17:36:05,3662.0,2845.0,47:25,29,Recovery,39.0,9113.53,8.7,169,160,301,48.65,40.0,912,90.7,9.56,37,24
2025-09-11 17:36:10,3667.0,2850.0,47:30,29,Recovery,44.0,9124.76,8.67,167,150,317,48.87,39.75,1234,64.2,8.59,36,24
2025-09-11 17:36:12,3669.0,2852.0,47:32,29,Recovery,46.0,9127.44,8.63,166,114,,,,1039,53.5,6.53,36,24
2025-09-11 17:36:14,3671.0,2854.0,47:34,29,Recovery,48.0,9129.97,8.46,161,114,,,,690,49.7,6.53,36,24
2025-09-11 17:36:16,3673.0,2856.0,47:36,30,Intensity,0.0,9132.75,6.35,158,118,463,49.37,49.5,364,39.0,7.59,36,24
2025-09-11 17:36:17,3674.0,2857.0,47:37,30,Intensity,1.0,9135.96,5.71,158,200,222,49.5,35.5,438,56.5,20.5,36,24
2025-09-11 17:36:18,3675.0,2858.0,47:38,30,Intensity,2.0,9141.0,5.48,161,190,204,49.5,31.25,493,96.5,20.09,36,24
2025-09-11 17:36:19,3676.0,2859.0,47:39,30,Intensity,3.0,9146.87,5.48,164,190,195,49.4,30.25,1246,93.7,7.81,36,24
2025-09-11 17:36:20,3677.0,2860.0,47:40,30,Intensity,4.0,9153.09,5.48,165,192,189,49.4,29.75,1678,92.7,6.25,36,24
2025-09-11 17:36:22,3679.0,2862.0,47:42,30,Intensity,6.0,9165.68,17.6,168,194,177,49.31,28.75,1810,91.7,5.34,36,24
2025-09-11 17:36:26,3683.0,2866.0,47:46,30,Intensity,10.0,9190.64,22.24,170,196,177,49.09,29.0,1876,90.7,4.78,36,24
2025-09-11 17:36:29,3686.0,2869.0,47:49,30,Intensity,13.0,9209.43,22.14,173,198,178,49.09,29.25,1864,89.7,4.68,36,24
2025-09-11 17:36:31,3688.0,2871.0,47:51,30,Intensity,15.0,9221.57,22.14,175,196,180,48.96,29.5,1875,91.7,4.56,36,24
2025-09-11 17:36:32,3689.0,2872.0,47:52,30,Intensity,16.0,9227.68,22.24,176,196,180,48.87,29.5,1882,90.7,4.56,36,24
2025-09-11 17:36:34,3691.0,2874.0,47:54,30,Intensity,18.0,9239.46,22.24,179,196,183,48.78,30.0,1885,90.7,4.56,36,24
2025-09-11 17:36:36,3693.0,2876.0,47:56,30,Intensity,20.0,9250.87,22.17,180,196,182,48.68,29.75,1860,91.7,4.56,36,24
2025-09-11 17:36:37,3694.0,2877.0,47:57,30,Intensity,21.0,9256.55,22.04,181,196,183,48.68,30.0,1847,90.7,4.68,36,24
2025-09-11 17:36:38,3695.0,2878.0,47:58,30,Intensity,22.0,9262.03,21.9,182,196,186,48.59,30.25,1849,90.7,4.68,36,24
2025-09-11 17:36:40,3697.0,2880.0,48:00,30,Intensity,24.0,9273.09,21.56,183,196,187,48.37,30.5,1834,88.7,4.68,36,24
2025-09-11 17:36:41,3698.0,2881.0,48:01,30,Intensity,25.0,9278.88,21.36,184,194,189,48.28,30.75,1788,88.7,4.68,36,24
2025-09-11 17:36:42,3699.0,2882.0,48:02,30,Intensity,26.0,9284.63,21.16,185,194,192,48.28,31.25,1789,88.7,4.68,37,24
2025-09-11 17:36:44,3701.0,2884.0,48:04,30,Intensity,28.0,9296.01,20.86,185,194,194,48.18,31.25,1790,88.7,4.68,37,24
2025-09-11 17:36:45,3702.0,2885.0,48:05,30,Intensity,29.0,9302.06,20.83,186,192,194,48.28,31.25,1788,87.7,4.68,37,24
2025-09-11 17:36:46,3703.0,2886.0,48:06,30,Intensity,30.0,9307.96,20.79,186,194,191,48.28,30.75,1781,87.7,4.68,37,24
2025-09-11 17:36:48,3705.0,2888.0,48:08,30,Intensity,32.0,9320.67,20.76,187,194,187,48.37,30.25,1782,89.7,4.68,37,24
2025-09-11 17:36:49,3706.0,2889.0,48:09,30,Intensity,33.0,9326.44,20.76,187,194,187,48.37,30.25,1796,90.7,4.68,37,24
2025-09-11 17:36:50,3707.0,2890.0,48:10,30,Intensity,34.0,9332.28,20.76,188,194,187,48.46,30.25,1818,89.7,4.68,37,24
2025-09-11 17:36:51,3708.0,2891.0,48:11,31,Recovery,0.0,9338.19,20.89,187,192,188,48.46,30.25,1836,90.7,4.68,37,24
2025-09-11 17:36:52,3709.0,2892.0,48:12,31,Recovery,1.0,9343.81,20.96,188,188,192,48.37,30.0,2080,110.2,4.78,37,24
2025-09-11 17:36:53,3710.0,2893.0,48:13,31,Recovery,2.0,9348.18,20.96,188,178,204,48.56,30.75,2269,125.7,4.87,37,24
2025-09-11 17:36:55,3712.0,2895.0,48:15,31,Recovery,4.0,9353.38,20.96,188,168,231,48.75,32.5,2185,124.0,4.87,37,24
2025-09-11 17:36:57,3714.0,2897.0,48:17,31,Recovery,6.0,9356.3,15.02,189,154,519,49.0,50.0,1277,72.2,4.28,37,24
2025-09-11 17:36:59,3716.0,2899.0,48:19,31,Recovery,8.0,9359.37,7.39,189,102,531,49.12,46.75,1074,43.7,4.28,37,24
2025-09-11 17:37:00,3717.0,2900.0,48:20,31,Recovery,9.0,9361.03,6.25,189,104,,,,590,46.7,5.34,37,24
2025-09-11 17:37:01,3718.0,2901.0,48:21,31,Recovery,10.0,9363.05,5.51,189,158,269,49.53,44.5,639,83.7,13.46,37,24
2025-09-11 17:37:02,3719.0,2902.0,48:22,31,Recovery,11.0,9365.23,5.51,189,160,269,49.53,36.25,672,88.7,13.65,37,24
2025-09-11 17:37:06,3723.0,2906.0,48:26,31,Recovery,15.0,9374.8,7.86,185,160,293,49.65,39.25,888,93.7,11.4,36,24
2025-09-11 17:37:10,3727.0,2910.0,48:30,31,Recovery,19.0,9384.52,8.6,182,162,295,49.31,40.0,880,84.7,10.15,36,24
2025-09-11 17:37:16,3733.0,2916.0,48:36,31,Recovery,25.0,9398.62,8.7,181,162,303,49.25,40.75,895,86.7,9.56,37,24
2025-09-11 17:37:18,3735.0,2918.0,48:38,31,Recovery,27.0,9403.62,8.67,177,162,301,49.25,40.5,892,87.7,9.65,37,24
2025-09-11 17:37:24,3741.0,2924.0,48:44,31,Recovery,33.0,9417.89,8.67,174,160,300,49.25,40.5,895,86.7,9.56,36,24
2025-09-11 17:37:30,3747.0,2930.0,48:50,31,Recovery,39.0,9429.89,8.56,171,156,312,49.06,40.5,887,69.2,9.06,37,24
2025-09-11 17:37:32,3749.0,2932.0,48:52,31,Recovery,41.0,9432.3,8.43,171,102,484,48.96,40.75,1603,58.5,6.03,38,24
2025-09-11 17:37:33,3750.0,2933.0,48:53,31,Recovery,42.0,9433.53,8.4,171,100,,,,757,57.5,5.56,38,24
2025-09-11 17:37:36,3753.0,2936.0,48:56,31,Recovery,45.0,9437.27,6.35,167,112,,,,681,51.7,6.53,38,24
2025-09-11 17:37:41,3758.0,2941.0,49:01,31,Recovery,50.0,9445.12,4.91,167,152,333,49.25,47.75,604,83.7,11.9,38,24
